gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1037802494	a8ee9bc6-5914-427d-9fba-f8545250ac34	http://arctos.database.museum/guid/CUMV:Amph:2556?seid=2239428	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Waverly Mills	cf9ceb80-9f3d-11da-b791-b8a03c50a862	33.4732	-79.1481									2432006	2432006	PRESERVED_SPECIMEN	CUMV	Amphibian specimens	2556		Harry Gorgas Michener Jopson	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): Harry Gorgas Michener Jopson			2016-03-26T04:54Z		GEODETIC_DATUM_ASSUMED_WGS84
686805228	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b844ab51-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	N Fork Obion River on T-118	b554c320-0560-11d8-b851-b8a03c50a862	36.43468434871117	-88.71603958442807					1965-04-05T00:00Z	5	4	1965	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	98590			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED
686794378	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bdb9a9-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.25 mi ESE Andrews	b554c320-0560-11d8-b851-b8a03c50a862	35.18421	-83.79404					1949-04-22T00:00Z	22	4	1949	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88974			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		
686794384	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bdbfd6-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.25 mi ESE Andrews	b554c320-0560-11d8-b851-b8a03c50a862	35.18421	-83.79404					1949-04-22T00:00Z	22	4	1949	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88980			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		
686794372	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bdb378-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.25 mi ESE Andrews	b554c320-0560-11d8-b851-b8a03c50a862	35.18421	-83.79404					1949-04-22T00:00Z	22	4	1949	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88968			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		
686794389	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bdc501-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.25 mi ESE Andrews	b554c320-0560-11d8-b851-b8a03c50a862	35.18421	-83.79404					1949-04-21T00:00Z	21	4	1949	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88985			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		
686903773	dce00a1f-f6b4-4e11-9771-92c62c40ad80	be3e2614-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Savannah River Plant, ca Hog Barn	b554c320-0560-11d8-b851-b8a03c50a862	33.1637	-81.72553					1984-04-11T00:00Z	11	4	1984	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	197203			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:43Z		
543684909	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:93359	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1 mi SE of Lanexa	66522820-055c-11d8-b84e-b8a03c50a862	37.41355	-76.88824					1962-04-04T00:00Z	4	4	1962	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	93359	603				"""N.D. Richmond"""			2016-03-29T00:45Z		
543698326	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:SUA:15443	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	near Imboden	66522820-055c-11d8-b84e-b8a03c50a862	36.2025	-91.17444							10	1941	2432006	2432006	PRESERVED_SPECIMEN	CAS	SUA	15443								2016-03-29T00:46Z		COORDINATE_ROUNDED
543698323	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:SUA:15440	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	near Imboden	66522820-055c-11d8-b84e-b8a03c50a862	36.2025	-91.17444							10	1941	2432006	2432006	PRESERVED_SPECIMEN	CAS	SUA	15440								2016-03-29T00:46Z		COORDINATE_ROUNDED
543698329	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:SUA:15446	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	near Imboden	66522820-055c-11d8-b84e-b8a03c50a862	36.2025	-91.17444							10	1941	2432006	2432006	PRESERVED_SPECIMEN	CAS	SUA	15446								2016-03-29T00:46Z		COORDINATE_ROUNDED
543635697	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:49068	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882							10	1915	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	49068					"""C.S. Brimley"""			2016-03-29T00:45Z		
543635702	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:49072	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882					1917-10-13T00:00Z	13	10	1917	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	49072					"""C.S. Brimley"""			2016-03-29T00:45Z		
543663720	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:74289	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US		66522820-055c-11d8-b84e-b8a03c50a862	32.80934	-83.68968									2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	74289					"""J. Hurter"""			2016-03-29T00:45Z		COORDINATE_ROUNDED
543628222	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:4234	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882					1892-10-15T00:00Z	15	10	1892	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	4234	407				"""H.H. Brimley and C.S. Brimley"""			2016-03-29T00:44Z		
543628388	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:4249	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882					1894-01-16T00:00Z	16	1	1894	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	4249	1061				"""H.H. Brimley and C.S. Brimley"""			2016-03-29T00:44Z		
